instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
1095,TN,True,330058.69915895164,0.09259259259259259,0.7973899428514651,0.039271205047532426,0.9090050896327779,,
1113,,,,,,,,-1,1
1140,,,,,,,,-1,1
1179,,,,,,,,-1,1
1188,,,,,,,,-1,1
1218,,,,,,,,-1,1
1241,TP,True,411434.37000201084,0.09259259259259259,0.9969404656124307,0.8497162830692357,0.9992390073843749,,
1245,TN,True,446547.80526296236,0.09259259259259259,0.35168971543055716,0.010278819044627727,0.9373835336865091,,
1246,TP,True,315305.0098909298,0.09259259259259259,0.964647089349768,0.7164780681034268,0.956053494148397,,
1262,TP,True,355142.668289016,0.09259259259259259,0.9833670676895707,0.627165460509796,0.9783572073361315,,
1333,,,,,,,,-1,1
1337,TP,True,448431.4473050181,0.09259259259259259,0.9656305050625513,0.27144750265236395,0.8950492094979748,,
1341,,,,,,,,-1,1
1370,,,,,,,,-1,1
1401,TP,True,505760.35260400386,0.09259259259259259,0.970818941478502,0.7150237010417293,0.9617250853070854,,
1410,TN,True,259719.6708950214,0.09259259259259259,0.6316633054621439,0.04146815049707625,0.9117942741248242,,
1412,TP,True,477635.32986299833,0.09259259259259259,0.947031907235065,0.7542880164769483,0.964454122916844,,
1416,,,,,,,,-1,1
1420,,,,,,,,-1,1
1448,TN,True,287293.931114953,0.09259259259259259,0.4679289314527185,0.08290241292453715,0.9595905069896776,,
1453,TP,True,299246.84068292845,0.09259259259259259,0.9815461022489924,0.35698669020934637,0.9165272133196584,,
1457,TP,True,329111.54676799197,0.09259259259259259,0.9806327261716737,0.7615182943094055,0.9884587750714612,,
1459,,,,,,,,-1,1
1502,,,,,,,,-1,1
1517,,,,,,,,-1,1
1526,,,,,,,,-1,1
1559,TN,True,382880.20376698114,0.09259259259259259,0.5169948460648619,0.035937924626739975,0.9399371563820704,,
1599,TP,True,449645.9867240046,0.09259259259259259,0.9435553323423895,0.5882235283467027,0.9812825295286185,,
1606,TN,True,396588.9585680561,0.09259259259259259,0.39781186084371584,0.07527722450235383,0.9363029075718509,,
