model,method,seed,n,instance_id,masking_scheme,topk_gap,top_feature_corr,n_features_masked_topk
rf,lime,123,50,1462,marginal,0.16613383009666563,-0.19075338147474183,5.0
rf,lime,123,50,1462,grouped_mean,0.45264461999574074,-0.4122287499779778,40.0
rf,lime,123,50,1468,zero,0.42954942277139657,-0.03999799657776726,5.0
rf,lime,123,50,1468,mean,0.42954942277139646,0.04266415245864376,5.0
rf,lime,123,50,1468,marginal,0.3196434423758296,-0.46577135976957884,5.0
rf,lime,123,50,1468,grouped_mean,0.5637429578172618,-0.3977649057522814,57.0
rf,lime,123,50,1597,zero,0.2919746008236014,-0.056860745697157794,5.0
rf,lime,123,50,1597,mean,0.2919746008236011,0.13132503115735888,5.0
rf,lime,123,50,1597,marginal,0.13414103952876455,0.09573115441076775,5.0
rf,lime,123,50,1597,grouped_mean,0.4494856127458355,-0.31482255903371925,41.0
rf,lime,123,50,1711,zero,0.49214993336897245,-0.0037050256242336967,5.0
rf,lime,123,50,1711,mean,0.49214993336897256,0.14177621757539705,5.0
rf,lime,123,50,1711,marginal,0.27754160402459155,-0.24043156043570604,5.0
rf,lime,123,50,1711,grouped_mean,0.6315826358659948,-0.6299214677426451,57.0
rf,lime,123,50,1769,zero,0.10709879911638069,0.19925880330686657,5.0
rf,lime,123,50,1769,mean,0.1070987991163807,0.19925880330686607,5.0
rf,lime,123,50,1769,marginal,0.17807270046305854,0.5172817061378487,5.0
rf,lime,123,50,1769,grouped_mean,0.10709879911638069,-0.2782779705748546,17.0
rf,lime,123,50,1896,zero,0.2840813007245386,-0.03335516111437875,5.0
rf,lime,123,50,1896,mean,0.2807367915358671,-0.034262876400957855,5.0
rf,lime,123,50,1896,marginal,0.27906348449274215,-0.13471868324102704,5.0
rf,lime,123,50,1896,grouped_mean,0.4744501897600404,-0.24870924907643815,40.0
rf,lime,123,50,1919,zero,0.474246627914835,-0.19774816548877988,5.0
rf,lime,123,50,1919,mean,0.47424662791483496,-0.19774816548878024,5.0
rf,lime,123,50,1919,marginal,0.3147171967019848,-0.24423297262181065,5.0
rf,lime,123,50,1919,grouped_mean,0.47168207644284155,-0.5571595267144076,40.0
rf,lime,123,50,2070,zero,0.49299339314671653,-0.05060549998857005,5.0
rf,lime,123,50,2070,mean,0.4929933931467166,-0.020727817492162015,5.0
rf,lime,123,50,2070,marginal,0.309756194707473,-0.20757311587271987,5.0
rf,lime,123,50,2070,grouped_mean,0.4929933931467166,-0.3794018475792241,41.0
rf,lime,123,50,2080,zero,0.24286983441692278,-0.31858412032607925,5.0
rf,lime,123,50,2080,mean,0.23017292684785173,-0.2680835362419164,5.0
rf,lime,123,50,2080,marginal,0.19875908346188,-0.243331632293358,5.0
rf,lime,123,50,2080,grouped_mean,0.6609963732909213,-0.6257050542473487,58.0
rf,lime,123,50,2121,zero,0.010398539085670566,-0.403477169092008,5.0
rf,lime,123,50,2121,mean,0.010398539085670566,-0.41315058259128423,5.0
rf,lime,123,50,2121,marginal,0.039063599232707226,-0.41792799146162896,5.0
rf,lime,123,50,2121,grouped_mean,0.04176835624736919,-0.6599522832303538,43.0
rf,lime,123,50,2175,zero,0.5472779587628778,0.22657227755057102,5.0
rf,lime,123,50,2175,mean,0.5472779587628778,0.22657227755057152,5.0
rf,lime,123,50,2175,marginal,0.26526094373300285,-0.018658780001516273,5.0
rf,lime,123,50,2175,grouped_mean,0.5472779587628778,-0.15152905562744917,41.0
rf,lime,123,50,2192,zero,0.23905396019036537,0.03792233360930763,5.0
rf,lime,123,50,2192,mean,0.23905396019036532,0.037922333609307024,5.0
rf,lime,123,50,2192,marginal,0.3621120238984232,-0.14759912309808346,5.0
rf,lime,123,50,2192,grouped_mean,0.1914439570612072,-0.006243766773186624,34.0
rf,lime,456,50,0,zero,0.41160313370234475,0.19781545648059048,5.0
rf,lime,456,50,0,mean,0.4116031337023449,0.19781545648059062,5.0
rf,lime,456,50,0,marginal,0.4325542533509505,0.1646076673687515,5.0
rf,lime,456,50,0,grouped_mean,0.4116031337023448,-0.40755094040758005,41.0
rf,lime,456,50,248,zero,0.23659924260873347,0.23718363087619931,5.0
rf,lime,456,50,248,mean,0.23659924260873344,0.2371836308762005,5.0
rf,lime,456,50,248,marginal,0.18686950638621816,0.03590709934957985,5.0
rf,lime,456,50,248,grouped_mean,0.23847798194210088,0.15360522357850237,42.0
rf,lime,456,50,312,zero,0.11916551187152279,-0.07740909794060974,5.0
rf,lime,456,50,312,mean,0.11916551187152279,-0.07740909794060982,5.0
rf,lime,456,50,312,marginal,0.5601167375039563,-0.0813852772504495,5.0
rf,lime,456,50,312,grouped_mean,0.11916551187152279,-0.38141030212468363,17.0
rf,lime,456,50,324,zero,0.5266951978113882,0.44477534988575734,5.0
rf,lime,456,50,324,mean,0.5266951978113881,0.4447753498857573,5.0
rf,lime,456,50,324,marginal,0.4412251177659116,0.31191669711813186,5.0
rf,lime,456,50,324,grouped_mean,0.5282033925105867,-0.17653596493679136,41.0
rf,lime,456,50,334,zero,0.05419770332606866,-0.14756641989282804,5.0
rf,lime,456,50,334,mean,0.05419770332606866,-0.1475664198928279,5.0
rf,lime,456,50,334,marginal,0.12664969331176001,-0.3282115622702732,5.0
rf,lime,456,50,334,grouped_mean,0.38299699305802815,-0.23820858141600504,58.0
rf,lime,456,50,339,zero,0.3443649305044777,-0.10056277894403766,5.0
rf,lime,456,50,339,mean,0.3443649305044776,-0.10056277894403778,5.0
rf,lime,456,50,339,marginal,0.4804513600479072,-0.1458475812152459,5.0
rf,lime,456,50,339,grouped_mean,0.5533287495459409,-0.21482973931830865,35.0
rf,lime,456,50,532,zero,0.0066153483406105685,-0.13189079507308393,5.0
rf,lime,456,50,532,mean,0.006615348340610568,-0.15187191782610288,5.0
rf,lime,456,50,532,marginal,0.10004183114411573,-0.2819525369083157,5.0
rf,lime,456,50,532,grouped_mean,0.0741486608723111,-0.6874278655726881,33.0
rf,lime,456,50,548,zero,0.4878628017597154,0.26223603540670226,5.0
rf,lime,456,50,548,mean,0.4878628017597154,0.15835356754813906,5.0
rf,lime,456,50,548,marginal,0.28361916117262254,-0.17410586071158943,5.0
rf,lime,456,50,548,grouped_mean,0.4745413689659005,-0.14838679913794667,41.0
rf,lime,456,50,625,zero,0.0009321167452477908,-0.19901410114756904,5.0
rf,lime,456,50,625,mean,0.004976344540498445,-0.24544496509232933,5.0
rf,lime,456,50,625,marginal,0.010294935275414863,-0.23781038259024084,5.0
rf,lime,456,50,625,grouped_mean,0.1477209777481832,-0.3505129027138591,44.0
rf,lime,456,50,634,zero,0.24152220644487526,-0.22389589795791986,5.0
rf,lime,456,50,634,mean,0.24152220644487538,-0.22389589795791984,5.0
rf,lime,456,50,634,marginal,0.13902947352130607,-0.19993789002736462,5.0
rf,lime,456,50,634,grouped_mean,0.3898964411722643,-0.2641929760240291,35.0
rf,lime,456,50,697,zero,0.046320157585603594,-0.15890205766974036,5.0
rf,lime,456,50,697,mean,0.046320157585603594,-0.22634722744537283,5.0
rf,lime,456,50,697,marginal,0.1432501117224756,-0.38323062505160527,5.0
rf,lime,456,50,697,grouped_mean,0.4962138583396647,-0.27276135010726743,57.0
rf,lime,456,50,698,zero,0.47645078118805945,-0.04054608117385265,5.0
rf,lime,456,50,698,mean,0.4764507811880597,-0.05774079664471746,5.0
rf,lime,456,50,698,marginal,0.4704809926684222,-0.31902829255714743,5.0
rf,lime,456,50,698,grouped_mean,0.47553302572646705,-0.06287597610222909,40.0
rf,lime,456,50,799,zero,0.29392392776877174,0.17694109618931478,5.0
rf,lime,456,50,799,mean,0.29392392776877213,0.18111938696820942,5.0
rf,lime,456,50,799,marginal,0.1828796855119769,0.03536884737796627,5.0
rf,lime,456,50,799,grouped_mean,0.4813442925991023,-0.47292518188150423,58.0
rf,lime,456,50,804,zero,0.15816144066574245,0.0,5.0
rf,lime,456,50,804,mean,0.13021831235873493,0.0,5.0
rf,lime,456,50,804,marginal,0.13021831235873482,0.0,5.0
rf,lime,456,50,804,grouped_mean,0.3542298785990466,0.0,35.0
rf,lime,456,50,814,zero,0.27372690658694065,0.1972998103003787,5.0
rf,lime,456,50,814,mean,0.27372690658694077,0.19729981030037902,5.0
rf,lime,456,50,814,marginal,0.29342922114287645,-0.02721452574012667,5.0
rf,lime,456,50,814,grouped_mean,0.5034927689503378,0.22602172564005787,57.0
rf,lime,456,50,821,zero,0.4376963076499318,-0.01566705999369661,5.0
rf,lime,456,50,821,mean,0.43769630764993206,0.010952480725146672,5.0
rf,lime,456,50,821,marginal,0.1700988069049816,-0.05252022975628157,5.0
rf,lime,456,50,821,grouped_mean,0.4376963076499321,-0.370368017487152,40.0
rf,lime,456,50,861,zero,0.13584349412256314,-0.09282929849894014,5.0
rf,lime,456,50,861,mean,0.13584349412256316,-0.14000522734710832,5.0
rf,lime,456,50,861,marginal,0.1379424163986213,-0.3186711004301858,5.0
rf,lime,456,50,861,grouped_mean,0.16894096486386262,-0.8426973129224353,17.0
rf,lime,456,50,892,zero,0.019717126620210697,-0.39450776886685407,5.0
rf,lime,456,50,892,mean,0.03722064059514093,-0.3940628765450165,5.0
rf,lime,456,50,892,marginal,0.11825303745392561,-0.07427615271063023,5.0
rf,lime,456,50,892,grouped_mean,0.15469044078419492,-0.5918582571087133,35.0
rf,lime,456,50,987,zero,0.1924653498279718,-0.20064139456490124,5.0
rf,lime,456,50,987,mean,0.19246534982797175,-0.21449521729402732,5.0
rf,lime,456,50,987,marginal,0.1894758237195446,-0.06301409429226101,5.0
rf,lime,456,50,987,grouped_mean,0.17522237686234807,-0.3835132438562375,41.0
rf,lime,456,50,1019,zero,0.006027815060400704,-0.20594114713977477,5.0
rf,lime,456,50,1019,mean,0.006027815060400815,-0.2059411471397743,5.0
rf,lime,456,50,1019,marginal,0.3256202352264705,-0.719116050319466,5.0
rf,lime,456,50,1019,grouped_mean,0.19947574977353777,-0.24864173652723331,40.0
rf,lime,456,50,1150,zero,0.471042031001955,0.17230192919476262,5.0
rf,lime,456,50,1150,mean,0.4710420310019547,0.20712757116040387,5.0
rf,lime,456,50,1150,marginal,0.4151549393203274,0.03774902859361534,5.0
rf,lime,456,50,1150,grouped_mean,0.6071801131187615,-0.4532687984098813,57.0
rf,lime,456,50,1278,zero,0.5472779587628778,0.11339571097236281,5.0
rf,lime,456,50,1278,mean,0.5472779587628778,0.11339571097236262,5.0
rf,lime,456,50,1278,marginal,0.39560370685908525,-0.18592083697180053,5.0
rf,lime,456,50,1278,grouped_mean,0.5472779587628778,-0.4399235572750785,41.0
rf,lime,456,50,1334,zero,0.08535674894225481,0.1745065723686252,5.0
rf,lime,456,50,1334,mean,0.08535674894225481,0.17450657236862527,5.0
rf,lime,456,50,1334,marginal,0.025426459654856296,0.4345515780034203,5.0
rf,lime,456,50,1334,grouped_mean,0.19156292956412746,-0.3937438962790204,58.0
rf,lime,456,50,1415,zero,0.5506908827272659,0.7866428244690128,5.0
rf,lime,456,50,1415,mean,0.5506908827272656,0.7866428244690106,5.0
rf,lime,456,50,1415,marginal,0.33070501040735295,0.40038992206438817,5.0
rf,lime,456,50,1415,grouped_mean,0.7026779355455961,0.5888727770010943,57.0
rf,lime,456,50,1586,zero,0.032202846298211366,-0.19975746122597798,5.0
rf,lime,456,50,1586,mean,0.032202846298211366,-0.19975746122597798,5.0
rf,lime,456,50,1586,marginal,0.16770082203412284,0.560287374889366,5.0
rf,lime,456,50,1586,grouped_mean,0.0918020657369038,-0.24573257609797977,57.0
rf,lime,456,50,1633,zero,0.28057857647627404,-0.2938042137755657,5.0
rf,lime,456,50,1633,mean,0.2953721882698859,-0.2505312527482711,5.0
rf,lime,456,50,1633,marginal,0.15728399100645976,-0.18294013703316092,5.0
rf,lime,456,50,1633,grouped_mean,0.45896212925426283,-0.289661066017796,35.0
rf,lime,456,50,1736,zero,0.13730278835351545,-0.3052216204627558,5.0
rf,lime,456,50,1736,mean,0.1484570600757757,-0.38335215772508696,5.0
rf,lime,456,50,1736,marginal,0.23385179574789294,-0.32210729936684873,5.0
rf,lime,456,50,1736,grouped_mean,0.1398289177195443,-0.6535795124990055,17.0
rf,lime,456,50,1745,zero,0.2093991315196052,0.09743303547825252,5.0
rf,lime,456,50,1745,mean,0.20939913151960565,0.10476039244683363,5.0
rf,lime,456,50,1745,marginal,0.24819049185272624,0.2928755948246217,5.0
rf,lime,456,50,1745,grouped_mean,0.20939913151960543,-0.2647896671731057,43.0
rf,lime,456,50,1758,zero,0.21541669118359152,-0.02345354383972674,5.0
rf,lime,456,50,1758,mean,0.2154166911835914,-0.023453543839727677,5.0
rf,lime,456,50,1758,marginal,0.2537949010266452,-0.03112886597582236,5.0
rf,lime,456,50,1758,grouped_mean,0.2107114663632541,0.18736512066906036,42.0
rf,lime,456,50,1791,zero,0.43200928269881567,-0.09897259733500453,5.0
rf,lime,456,50,1791,mean,0.4320092826988158,-0.09897259733500342,5.0
rf,lime,456,50,1791,marginal,0.09170794591453339,-0.1803001493717915,5.0
rf,lime,456,50,1791,grouped_mean,0.5759418614873649,-0.6310927143762891,57.0
rf,lime,456,50,1937,zero,0.27292767101694543,-0.05031281903815762,5.0
rf,lime,456,50,1937,mean,0.2729276710169454,-0.050312819038157375,5.0
rf,lime,456,50,1937,marginal,0.11421301234997976,-0.13118195699748525,5.0
rf,lime,456,50,1937,grouped_mean,0.37591255208282426,-0.21029492555388007,34.0
rf,lime,456,50,2042,zero,0.060239957763551844,-0.4035291680427536,5.0
rf,lime,456,50,2042,mean,0.06023995776355173,-0.370626875208687,5.0
rf,lime,456,50,2042,marginal,0.08456067918137374,-0.48802208436881284,5.0
rf,lime,456,50,2042,grouped_mean,0.02380739754369665,-0.6008841491466619,43.0
rf,lime,456,50,2082,zero,0.004009016241135313,-0.15676086112900092,5.0
rf,lime,456,50,2082,mean,0.010206731442016476,-0.1576434924368979,5.0
rf,lime,456,50,2082,marginal,0.06658326403332565,-0.3047246860623094,5.0
rf,lime,456,50,2082,grouped_mean,0.041274622209374806,-0.45966578388156465,17.0
rf,lime,456,50,2092,zero,0.44466574697725525,-0.15962610285314835,5.0
rf,lime,456,50,2092,mean,0.44466574697725525,-0.1596261028531488,5.0
rf,lime,456,50,2092,marginal,0.474107302644818,-0.10508250391534626,5.0
rf,lime,456,50,2092,grouped_mean,0.5882569517215037,-0.11824550463242729,57.0
rf,lime,456,50,2136,zero,0.24815283203779864,0.07591379729984829,5.0
rf,lime,456,50,2136,mean,0.2481528320377987,0.07591379729984751,5.0
rf,lime,456,50,2136,marginal,0.33950764265940575,-0.022586591286046856,5.0
rf,lime,456,50,2136,grouped_mean,0.3454999127281433,-0.33017835279228713,58.0
rf,lime,456,50,2146,zero,0.12316931525412092,-0.04751110712515244,5.0
rf,lime,456,50,2146,mean,0.12316931525412089,-0.04751110712515256,5.0
rf,lime,456,50,2146,marginal,0.05987351873901595,-0.009635420046099935,5.0
rf,lime,456,50,2146,grouped_mean,0.20811730425271807,-0.30250163856030393,34.0
rf,lime,456,50,2228,zero,0.05197818536398657,-0.18708066034195667,5.0
rf,lime,456,50,2228,mean,0.051978185363986684,-0.19253107373188272,5.0
rf,lime,456,50,2228,marginal,0.06636224924648049,-0.29518837670016934,5.0
rf,lime,456,50,2228,grouped_mean,0.4925940717360484,0.3061006701993948,58.0
rf,lime,456,50,2359,zero,0.46615028671995573,-0.09360195119195949,5.0
rf,lime,456,50,2359,mean,0.46615028671995573,0.04810183798482097,5.0
rf,lime,456,50,2359,marginal,0.3594803164796019,-0.10359103655576869,5.0
rf,lime,456,50,2359,grouped_mean,0.7870658335001385,-0.5888010224405671,57.0
rf,lime,456,50,2417,zero,0.053008567361730874,0.0,5.0
rf,lime,456,50,2417,mean,0.04125508561697944,0.0,5.0
rf,lime,456,50,2417,marginal,0.07970841427153896,0.0,5.0
rf,lime,456,50,2417,grouped_mean,0.07998474761731478,0.0,43.0
rf,lime,456,50,2423,zero,0.4071051396813637,0.1103765205830215,5.0
rf,lime,456,50,2423,mean,0.40710513968136425,0.12805953946382914,5.0
rf,lime,456,50,2423,marginal,0.21935975433718227,-0.23953543014883072,5.0
rf,lime,456,50,2423,grouped_mean,0.5650335212547671,-0.2759402333032773,57.0
rf,lime,789,50,0,zero,0.06233148443753325,-0.3863047442210086,5.0
rf,lime,789,50,0,mean,0.06233148443753331,-0.5518327648902877,5.0
rf,lime,789,50,0,marginal,0.16351500767838423,0.6581018842567975,5.0
rf,lime,789,50,0,grouped_mean,0.06505468066624975,-0.4440591085516368,40.0
rf,lime,789,50,7,zero,0.07331557727678358,-0.09863011625015308,5.0
rf,lime,789,50,7,mean,0.07331557727678358,-0.10729615124552942,5.0
rf,lime,789,50,7,marginal,0.12749503548818367,-0.2574520604099263,5.0
rf,lime,789,50,7,grouped_mean,0.1333774018264151,-0.5632374347644005,41.0
rf,lime,789,50,22,zero,0.06318867926178348,-0.02950887025309267,5.0
rf,lime,789,50,22,mean,0.06297011286118413,-0.02496600315158592,5.0
rf,lime,789,50,22,marginal,0.23452702879017906,-0.2243966670686785,5.0
rf,lime,789,50,22,grouped_mean,0.12788497384755332,-0.34409477666544935,42.0
rf,lime,789,50,58,zero,0.04382286260727772,-0.17768285844352372,5.0
rf,lime,789,50,58,mean,0.04382286260727772,-0.17768285844352377,5.0
rf,lime,789,50,58,marginal,0.03756554925112807,-0.30000692989306327,5.0
rf,lime,789,50,58,grouped_mean,0.07284984132504776,-0.4025302842269763,34.0
rf,lime,789,50,116,zero,0.5301250306024066,0.3545528220760972,5.0
rf,lime,789,50,116,mean,0.5301250306024066,0.3545528220760964,5.0
rf,lime,789,50,116,marginal,0.39091965841206083,-0.1427812950601211,5.0
rf,lime,789,50,116,grouped_mean,0.6867531907422101,-0.3965582166339265,57.0
rf,lime,789,50,160,zero,0.1350682083631768,-0.13927576740398187,5.0
rf,lime,789,50,160,mean,0.135068208363177,-0.1392757674039823,5.0
rf,lime,789,50,160,marginal,0.1874877472580139,-0.1413273401769259,5.0
rf,lime,789,50,160,grouped_mean,0.35127009992307223,-0.44719780237343426,41.0
rf,lime,789,50,163,zero,0.2233682483940258,-0.15097230252585264,5.0
rf,lime,789,50,163,mean,0.22336824839402597,-0.14814374637913283,5.0
rf,lime,789,50,163,marginal,0.13797889859500698,-0.2702362381803078,5.0
rf,lime,789,50,163,grouped_mean,0.2721317354645576,-0.43864909139247726,57.0
rf,lime,789,50,174,zero,0.24284575651677726,-0.23563619444803588,5.0
rf,lime,789,50,174,mean,0.24284575651677742,-0.19365173409828318,5.0
rf,lime,789,50,174,marginal,0.09261440251138063,0.16826199055025687,5.0
rf,lime,789,50,174,grouped_mean,0.4387669736586661,-0.3583086772397566,58.0
rf,lime,789,50,194,zero,0.0606514328095329,0.11809343076456533,5.0
rf,lime,789,50,194,mean,0.060651432809532904,-0.04842261938334998,5.0
rf,lime,789,50,194,marginal,0.2029182153357236,-0.3514057792717582,5.0
rf,lime,789,50,194,grouped_mean,0.06522868931486533,-0.316918064839742,40.0
rf,lime,789,50,241,zero,0.30905167251927107,-0.13499835260215873,5.0
rf,lime,789,50,241,mean,0.3090516725192711,-0.11383188931715196,5.0
rf,lime,789,50,241,marginal,0.22393215751866005,-0.17250149523758795,5.0
rf,lime,789,50,241,grouped_mean,0.49803201139004494,-0.41340594883458515,57.0
rf,lime,789,50,243,zero,0.16252654530423138,-0.1581101431466601,5.0
rf,lime,789,50,243,mean,0.16252654530423138,-0.13131929975302875,5.0
rf,lime,789,50,243,marginal,0.17793736100800595,0.37236968016016087,5.0
rf,lime,789,50,243,grouped_mean,0.32421902106089223,-0.4271987101436472,58.0
rf,lime,789,50,299,zero,0.1732918846549194,-0.22810559781072087,5.0
rf,lime,789,50,299,mean,0.14519148948071958,-0.22790810615611815,5.0
rf,lime,789,50,299,marginal,0.14537549420123472,-0.22305073540502435,5.0
rf,lime,789,50,299,grouped_mean,0.14055415890840806,-0.32947139095222266,27.0
rf,lime,789,50,372,zero,0.2730791552733998,-0.037032097040858754,5.0
rf,lime,789,50,372,mean,0.24335019500248978,-0.07488005169071471,5.0
rf,lime,789,50,372,marginal,0.24335019500248978,0.0427554711980532,5.0
rf,lime,789,50,372,grouped_mean,0.4910266924800978,0.28080357926077765,43.0
rf,lime,789,50,403,zero,0.17661242153401513,0.08155889980124315,5.0
rf,lime,789,50,403,mean,0.17661242153401524,-0.038510065825702926,5.0
rf,lime,789,50,403,marginal,0.2151165688182206,0.515892386985708,5.0
rf,lime,789,50,403,grouped_mean,0.1314629430957226,-0.5018481627269927,35.0
rf,lime,789,50,442,zero,0.021938971334424073,-0.5271406465125754,5.0
rf,lime,789,50,442,mean,0.021938971334424018,-0.3875941119479062,5.0
rf,lime,789,50,442,marginal,0.1363950287363595,-0.41169268677612475,5.0
rf,lime,789,50,442,grouped_mean,0.029536854163587534,-0.43816879241034234,17.0
rf,lime,789,50,443,zero,0.21430841136015877,-0.23509069666106902,5.0
rf,lime,789,50,443,mean,0.2143084113601591,-0.23509069666106897,5.0
rf,lime,789,50,443,marginal,0.2386651782999337,-0.05582180338043177,5.0
rf,lime,789,50,443,grouped_mean,0.19450216298798095,-0.47093040002956343,42.0
rf,lime,789,50,452,zero,0.3149937534758715,-0.04491999379450638,5.0
rf,lime,789,50,452,mean,0.2990781139820591,-0.04460815296167658,5.0
rf,lime,789,50,452,marginal,0.23461915278605305,-0.20719222769313256,5.0
rf,lime,789,50,452,grouped_mean,0.49738233656756925,-0.3113923919278644,42.0
rf,lime,789,50,455,zero,0.24161551531364733,0.4922182348801786,5.0
rf,lime,789,50,455,mean,0.24161551531364733,0.49221823488017846,5.0
rf,lime,789,50,455,marginal,0.2008248173440088,0.15015506221398903,5.0
rf,lime,789,50,455,grouped_mean,0.21255936391575103,-0.1559525074922668,58.0
rf,lime,789,50,478,zero,0.334107317915737,0.067714546521911,5.0
rf,lime,789,50,478,mean,0.3320031430540866,0.0677145465219097,5.0
rf,lime,789,50,478,marginal,0.2174542363467855,-0.1498184888709836,5.0
rf,lime,789,50,478,grouped_mean,0.6291306598901798,-0.42556129861519987,58.0
rf,lime,789,50,547,zero,0.09464996640007461,-0.47564983472182293,5.0
rf,lime,789,50,547,mean,0.09093813441113696,-0.48003738503956583,5.0
rf,lime,789,50,547,marginal,0.09036178457295115,-0.49351337105313553,5.0
rf,lime,789,50,547,grouped_mean,0.09093813441113696,-0.47059746511674094,28.0
rf,lime,789,50,555,zero,0.08519749984773006,-0.12562919850839904,5.0
rf,lime,789,50,555,mean,0.08519749984773009,-0.17894513407942692,5.0
rf,lime,789,50,555,marginal,0.05058527905583835,-0.20421741248169498,5.0
rf,lime,789,50,555,grouped_mean,0.18214823473868835,-0.2665194774294992,57.0
rf,lime,789,50,655,zero,0.06038732454662868,-0.2515713374079472,5.0
rf,lime,789,50,655,mean,0.06038732454662865,-0.3161880184973642,5.0
rf,lime,789,50,655,marginal,0.20740958139628077,-0.026379128377622765,5.0
rf,lime,789,50,655,grouped_mean,0.020498385813836506,-0.5890197696267814,40.0
rf,lime,789,50,831,zero,0.053863113209591584,-0.4124360621956149,5.0
rf,lime,789,50,831,mean,0.053863113209591584,-0.41243606219561535,5.0
rf,lime,789,50,831,marginal,0.0635289273742821,-0.38003381875368003,5.0
rf,lime,789,50,831,grouped_mean,0.30009493125520165,-0.014274304057516845,41.0
rf,lime,789,50,846,zero,0.6685319760129835,0.7947153377916848,5.0
rf,lime,789,50,846,mean,0.6685319760129835,0.7971466546211672,5.0
rf,lime,789,50,846,marginal,0.6701498949926717,0.7887923616434105,5.0
rf,lime,789,50,846,grouped_mean,0.5697672934931612,0.7442051107642704,57.0
rf,lime,789,50,858,zero,0.052777367589025403,-0.2829625111561562,5.0
rf,lime,789,50,858,mean,0.052777367589025403,-0.2829625111561564,5.0
rf,lime,789,50,858,marginal,0.03640516591837036,-0.5262364273377585,5.0
rf,lime,789,50,858,grouped_mean,0.012395303394224566,-0.4551586608538946,43.0
rf,lime,789,50,882,zero,0.5977195116898986,0.0950304436812716,5.0
rf,lime,789,50,882,mean,0.5977195116898986,0.09503044368127112,5.0
rf,lime,789,50,882,marginal,0.4763339707396071,0.0036557433674891428,5.0
rf,lime,789,50,882,grouped_mean,0.5977195116898986,-0.3311612278453009,33.0
rf,lime,789,50,893,zero,0.43223966020915694,0.3371266037199399,5.0
rf,lime,789,50,893,mean,0.43223966020915694,0.34628930040321,5.0
rf,lime,789,50,893,marginal,0.2420055795724547,-0.42503347631899063,5.0
rf,lime,789,50,893,grouped_mean,0.408503179558002,-0.244542402476945,57.0
rf,lime,789,50,1015,zero,0.5389195576673187,0.22852826308859192,5.0
rf,lime,789,50,1015,mean,0.5389195576673186,0.3467956357283201,5.0
rf,lime,789,50,1015,marginal,0.2648376774055222,0.16742987205916007,5.0
rf,lime,789,50,1015,grouped_mean,0.5389195576673189,-0.3251242876509018,40.0
rf,lime,789,50,1029,zero,0.3030310671416509,0.09341709362780491,5.0
rf,lime,789,50,1029,mean,0.3030310671416508,0.0934170936278036,5.0
rf,lime,789,50,1029,marginal,0.04509424844639265,0.08922460444224106,5.0
rf,lime,789,50,1029,grouped_mean,0.5115370257991881,-0.36059894252284697,41.0
rf,lime,789,50,1130,zero,0.45600300244828396,0.06778583184825232,5.0
rf,lime,789,50,1130,mean,0.456003002448284,0.09395343170927006,5.0
rf,lime,789,50,1130,marginal,0.15909444025886552,-0.11158463764525063,5.0
rf,lime,789,50,1130,grouped_mean,0.45600300244828396,-0.32889964075505496,40.0
rf,lime,789,50,1190,zero,0.6225249316319755,0.3441866041793775,5.0
rf,lime,789,50,1190,mean,0.6225249316319752,0.34418660417937713,5.0
rf,lime,789,50,1190,marginal,0.6035554678210819,0.3487323224803709,5.0
rf,lime,789,50,1190,grouped_mean,0.6225249316319752,-0.2784728166565848,41.0
rf,lime,789,50,1195,zero,0.5089942833008974,0.08992730804623661,5.0
rf,lime,789,50,1195,mean,0.5089942833008974,0.09800574227323827,5.0
rf,lime,789,50,1195,marginal,0.5041967730192392,0.3156690228719166,5.0
rf,lime,789,50,1195,grouped_mean,0.5089942833008974,-0.4214336895561698,57.0
rf,lime,789,50,1249,zero,0.33662347252415786,0.46509524335318914,5.0
rf,lime,789,50,1249,mean,0.33662347252415775,0.4650952433531891,5.0
rf,lime,789,50,1249,marginal,0.3878682932951722,0.3589281321877058,5.0
rf,lime,789,50,1249,grouped_mean,0.0412276892172011,0.567808817268272,57.0
rf,lime,789,50,1253,zero,0.4124566295405606,0.005367473515250708,5.0
rf,lime,789,50,1253,mean,0.41245662954056006,0.015512142090902889,5.0
rf,lime,789,50,1253,marginal,0.41871843799281355,-0.0657168810175641,5.0
rf,lime,789,50,1253,grouped_mean,0.5528677833886368,-0.36640795621390787,57.0
rf,lime,789,50,1289,zero,0.1582745478975428,0.29534180339914584,5.0
rf,lime,789,50,1289,mean,0.1582745478975427,0.29534180339914595,5.0
rf,lime,789,50,1289,marginal,0.08957026875579537,-0.010236576095982053,5.0
rf,lime,789,50,1289,grouped_mean,0.3183665158268767,-0.10300769333362257,58.0
rf,lime,789,50,1291,zero,0.07482698303303718,0.23848220180966714,5.0
rf,lime,789,50,1291,mean,0.0748269830330372,0.23848220180966728,5.0
rf,lime,789,50,1291,marginal,0.07846713113645205,-0.10984472291624477,5.0
rf,lime,789,50,1291,grouped_mean,0.15045287904721433,0.07548935181440314,57.0
rf,lime,789,50,1307,zero,0.2888114186221955,0.171525838216034,5.0
rf,lime,789,50,1307,mean,0.2888114186221955,0.17152583821603398,5.0
rf,lime,789,50,1307,marginal,0.20903177569840592,-0.14186830169468512,5.0
rf,lime,789,50,1307,grouped_mean,0.7214803724007227,-0.13326750188468642,58.0
rf,lime,789,50,1356,zero,0.08866383338643613,-0.1156777533539114,5.0
