instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
1188,FN,False,4002.3941999825183,0.018518518518518517,0.4898219941568749,0.09852391212018391,0.0,,
1218,TN,True,28873.001772910357,0.018518518518518517,0.410395585461568,0.022217151246092977,0.3428571428571428,,
1220,FP,False,7009.500099986326,0.037037037037037035,0.5069589833268419,0.5240348776969311,0.0,,
1232,FP,False,60057.15659999987,0.046296296296296294,0.7506679713951666,0.7265580082649827,0.0,,
1236,FP,False,32030.11669998523,0.09259259259259259,0.3482296599056456,0.3822313352889149,0.0,,
1241,TP,True,18746.209444012493,0.05555555555555555,0.40816124349270416,0.8522036202559253,0.5260889515594205,,
1245,TN,True,12083.137487061322,0.018518518518518517,0.7557725798915333,0.04906035523144101,0.5714285714285714,,
1246,TP,True,243184.54157095402,0.037037037037037035,0.5938125266141279,0.627285611421939,0.4389551043450907,,
1262,TP,True,31806.33220099844,0.05555555555555555,0.5060749202047147,0.6224877879977878,0.5340827511528309,,
1287,TP,True,229790.52461194806,0.05555555555555555,0.5738187213413368,0.5462989381175749,0.3682156765298287,,
1297,FP,False,53037.93930000393,0.037037037037037035,0.5887902214493628,0.46867184586460686,0.0,,
1300,FP,False,44050.32570002368,0.037037037037037035,0.8189888854544661,0.6469568817672221,0.0,,
1313,FN,False,3004.180099989753,0.027777777777777776,0.42994995901430405,0.12241735632055123,0.0,,
1333,FP,False,242787.9673950374,0.037037037037037035,0.6421132190427965,0.5102195536199831,0.3980912811002374,,
1337,TP,True,318195.7403839333,0.5555555555555556,0.1109463611164794,0.020904857974024527,0.2435031436419279,,
1341,FP,False,17966.25975309871,0.05555555555555555,0.42760404737105673,0.3749784838880651,0.32779283852719276,,
1350,FN,False,4003.071599989198,0.027777777777777776,0.43160170273275794,0.06512736281869608,0.0,,
1370,FN,False,4014.0348999993876,0.018518518518518517,0.27058855497421236,0.11335172114987602,0.0,,
1372,TN,True,13458.16926797852,0.018518518518518517,0.8764712757110635,0.22501685600560534,0.5809523809523808,,
1383,TN,True,11309.260212117806,0.018518518518518517,-0.026796402533732777,0.008531492094751514,0.40952380952380946,,
1401,TP,True,226819.38745098887,0.037037037037037035,0.7183713263602141,0.6315238628052049,0.36332985767609444,,
1404,TP,True,125330.8225980727,0.027777777777777776,0.5521022706710619,0.6285695785471865,0.4707407015771138,,
1406,FP,False,54049.3773999915,0.037037037037037035,0.6842357051802218,0.6157281426512577,0.0,,
1410,TN,True,11906.421895953827,0.018518518518518517,0.1590148511232605,0.012921690961115243,0.7142857142857142,,
1411,TN,True,9978.05866994895,0.018518518518518517,0.3897345683411724,0.031809859542711066,0.5619047619047618,,
1412,TP,True,13539.946876990143,0.027777777777777776,0.8805717872839314,0.6211816845926532,0.6261624601380877,,
1416,TN,True,66614.59957400803,0.018518518518518517,0.2704352410396879,0.06141558688931338,0.29999999999999993,,
1420,TN,True,15801.996733993292,0.018518518518518517,0.149258099484256,0.002470430773243347,0.6285714285714284,,
1448,TN,True,35107.01132204849,0.018518518518518517,0.22025275240020484,0.011007366816001209,0.4809523809523809,,
1453,TP,True,718351.5820279717,0.09259259259259259,0.5660928138724278,0.36136081484629157,0.30973946718510226,,
1454,FN,False,4003.2321000180673,0.018518518518518517,0.48636854167533045,0.12682829334242096,0.0,,
1457,TP,True,16066.49479700718,0.027777777777777776,0.7477281066402027,0.5113210481902909,0.685276696259293,,
1459,TN,True,8460.22275800351,0.018518518518518517,0.6059848245569907,0.034793418549502575,0.6380952380952379,,
1467,TN,True,10727.7168831788,0.018518518518518517,0.2964997577229192,0.02464886939682935,0.4809523809523808,,
1502,FP,False,200019.86573799513,0.037037037037037035,0.6940185116202627,0.5772188032860757,0.4960276549395692,,
1507,FP,False,31025.37669998128,0.10185185185185185,0.3622642290758765,0.012264557517431163,0.0,,
